#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2023 08 21 10 51  80  4.6  6.2    MM    MM    MM  MM 1005.2   7.7    MM   7.2   MM   MM    MM
2023 08 21 10 41  70  4.6  6.2    MM    MM    MM  MM 1005.3   8.0    MM   7.3   MM   MM    MM
2023 08 21 10 31  70  5.7  7.7    MM    MM    MM  MM 1005.3   8.3    MM   7.1   MM   MM    MM
2023 08 21 10 21  60  4.6  7.2    MM    MM    MM  MM 1005.4   8.4    MM   6.9   MM   MM    MM
2023 08 21 10 11  60  5.1  7.2    MM    MM    MM  MM 1005.5   8.4    MM   6.7   MM   MM    MM
2023 08 21 10 01  60  5.1  7.2    MM    MM    MM  MM 1005.6   8.3    MM   6.4   MM   MM    MM
2023 08 21 09 51  60  5.1  7.2    MM    MM    MM  MM 1005.7   8.2    MM   6.4   MM   MM    MM
2023 08 21 09 41  70  5.1  7.2    MM    MM    MM  MM 1005.7   8.2    MM   6.3   MM   MM    MM
2023 08 21 09 31  70  5.7  7.7    MM    MM    MM  MM 1005.8   8.2    MM   6.1   MM   MM    MM
2023 08 21 09 21  70  6.2  7.7    MM    MM    MM  MM 1005.9   8.3    MM   6.0   MM   MM    MM
2023 08 21 09 11  60  5.1  7.2    MM    MM    MM  MM 1006.0   8.2    MM   5.8   MM   MM    MM
2023 08 21 09 01  60  5.1  6.7    MM    MM    MM  MM 1006.0   8.1    MM   5.8   MM   MM    MM
2023 08 21 08 51  60  5.1  6.7    MM    MM    MM  MM 1006.1   8.2    MM   5.6   MM   MM    MM
2023 08 21 08 41  60  5.1  7.7    MM    MM    MM  MM 1006.2   8.2    MM   5.5   MM   MM    MM
2023 08 21 08 31  60  5.1  7.2    MM    MM    MM  MM 1006.3   8.2    MM   5.4   MM   MM    MM
2023 08 21 08 21  60  5.7  7.2    MM    MM    MM  MM 1006.3   8.3    MM   5.4   MM   MM    MM
2023 08 21 08 12  60  5.7  7.7    MM    MM    MM  MM 1006.4   8.4    MM   5.1   MM   MM    MM
2023 08 21 08 01  60  6.2  7.7    MM    MM    MM  MM 1006.5   8.3    MM   5.1   MM   MM    MM
2023 08 21 07 51  60  5.1  7.2    MM    MM    MM  MM 1006.6   8.4    MM   5.0   MM   MM    MM
2023 08 21 07 41  60  5.1  7.2    MM    MM    MM  MM 1006.6   8.4    MM   4.9   MM   MM    MM
2023 08 21 07 31  60  5.1  7.2    MM    MM    MM  MM 1006.6   8.5    MM   5.0   MM   MM    MM
2023 08 21 07 21  60  5.7  7.2    MM    MM    MM  MM 1006.7   8.7    MM   4.9   MM   MM    MM
2023 08 21 07 11  60  5.7  7.2    MM    MM    MM  MM 1006.8   8.7    MM   4.7   MM   MM    MM
2023 08 21 07 01  60  5.7  6.7    MM    MM    MM  MM 1006.9   8.6    MM   4.8   MM   MM    MM
2023 08 21 06 51  60  5.7  6.7    MM    MM    MM  MM 1006.9   8.5    MM   5.0   MM   MM    MM
2023 08 21 06 41  60  5.1  6.7    MM    MM    MM  MM 1006.8   8.4    MM   5.2   MM   MM    MM
2023 08 21 06 31  60  4.6  5.7    MM    MM    MM  MM 1006.9   8.4    MM   5.3   MM   MM    MM
2023 08 21 06 21  60  4.6  6.2    MM    MM    MM  MM 1007.0   8.3    MM   5.4   MM   MM    MM
2023 08 21 06 11  60  4.6  5.7    MM    MM    MM  MM 1007.0   8.4    MM   5.2   MM   MM    MM
2023 08 21 06 01  60  4.6  5.7    MM    MM    MM  MM 1007.0   8.5    MM   5.6   MM   MM    MM
2023 08 21 05 51  60  4.1  5.1    MM    MM    MM  MM 1007.0   8.7    MM   5.4   MM   MM    MM
2023 08 21 05 41  60  4.6  6.2    MM    MM    MM  MM 1007.1   8.9    MM   5.0   MM   MM    MM
2023 08 21 05 31  50  4.6  6.2    MM    MM    MM  MM 1007.0   9.0    MM   5.1   MM   MM    MM
2023 08 21 05 21  50  4.1  5.7    MM    MM    MM  MM 1007.1   9.2    MM   5.4   MM   MM    MM
2023 08 21 05 11  50  4.1  5.7    MM    MM    MM  MM 1007.1   9.3    MM   5.1   MM   MM    MM
2023 08 21 05 01  50  4.1  5.1    MM    MM    MM  MM 1007.0   9.4    MM   5.0   MM   MM    MM
2023 08 21 04 51  50  4.1  5.7    MM    MM    MM  MM 1007.0   9.5    MM   4.7   MM   MM    MM
2023 08 21 04 41  50  4.6  6.7    MM    MM    MM  MM 1007.0   9.8    MM   4.8   MM   MM    MM
2023 08 21 04 31  50  4.6  6.2    MM    MM    MM  MM 1007.1   9.9    MM   4.3   MM   MM    MM
2023 08 21 04 21  50  4.1  5.7    MM    MM    MM  MM 1007.2  10.0    MM   3.8   MM   MM    MM
2023 08 21 04 11  50  5.1  6.7    MM    MM    MM  MM 1007.1   9.8    MM   3.5   MM   MM    MM
2023 08 21 04 01  50  5.7  7.7    MM    MM    MM  MM 1007.0   9.9    MM   3.2   MM   MM    MM
2023 08 21 03 51  50  5.7  7.7    MM    MM    MM  MM 1006.9  10.1    MM   3.3   MM   MM    MM
2023 08 21 03 41  50  5.7  7.7    MM    MM    MM  MM 1007.0  10.2    MM   3.4   MM   MM    MM
2023 08 21 03 31  40  5.7  7.7    MM    MM    MM  MM 1007.0  10.2    MM   3.3   MM   MM    MM
2023 08 21 03 21  40  4.6  6.2    MM    MM    MM  MM 1007.0  10.4    MM   3.7   MM   MM    MM
2023 08 21 03 11  40  4.1  6.2    MM    MM    MM  MM 1006.9  10.4    MM   3.7   MM   MM    MM
2023 08 21 03 01  40  4.1  6.2    MM    MM    MM  MM 1006.9  10.4    MM   3.3   MM   MM    MM
2023 08 21 02 51  30  4.6  6.7    MM    MM    MM  MM 1007.0  10.1    MM   3.0   MM   MM    MM
2023 08 21 02 41  30  4.1  6.2    MM    MM    MM  MM 1007.0  10.0    MM   3.5   MM   MM    MM
2023 08 21 02 31  30  4.1  6.2    MM    MM    MM  MM 1006.9  10.2    MM   3.5   MM   MM    MM
2023 08 21 02 11  30  4.1  7.2    MM    MM    MM  MM 1007.0  10.8    MM   3.8   MM   MM    MM
2023 08 21 02 01 290  3.6  5.1    MM    MM    MM  MM 1007.0  12.7    MM   1.0   MM   MM    MM
2023 08 21 01 51 290  3.6  4.6    MM    MM    MM  MM 1007.0  12.6    MM   0.7   MM   MM    MM
2023 08 21 01 41 300  3.6  5.1    MM    MM    MM  MM 1006.9  12.6    MM   0.6   MM   MM    MM
2023 08 21 01 31 270  4.1  6.2    MM    MM    MM  MM 1006.9  12.6    MM   0.7   MM   MM    MM
2023 08 21 01 21 270  3.6  5.7    MM    MM    MM  MM 1007.0  12.8    MM   0.9   MM   MM    MM
2023 08 21 01 11 270  3.6  5.1    MM    MM    MM  MM 1007.0  12.8    MM   0.7   MM   MM    MM
2023 08 21 01 01 260  3.6  6.2    MM    MM    MM  MM 1007.0  12.7    MM   0.9   MM   MM    MM
2023 08 21 00 51 260  3.1  4.6    MM    MM    MM  MM 1007.0  12.7    MM   1.1   MM   MM    MM
2023 08 21 00 41 260  4.1  6.7    MM    MM    MM  MM 1007.0  12.7    MM   1.5   MM   MM    MM
2023 08 21 00 31 280  4.1  5.7    MM    MM    MM  MM 1007.0  12.5    MM   1.2   MM   MM    MM
2023 08 21 00 21 260  4.6  6.7    MM    MM    MM  MM 1007.1  12.7    MM   1.6   MM   MM    MM
2023 08 20 23 51 240  4.1  6.7    MM    MM    MM  MM 1007.1  12.4    MM   1.9   MM   MM    MM
2023 08 20 23 41 250  4.6  8.2    MM    MM    MM  MM 1007.1  12.3    MM   2.0   MM   MM    MM
2023 08 20 23 31 250  4.1  6.7    MM    MM    MM  MM 1007.1  12.3    MM   1.9   MM   MM    MM
2023 08 20 23 21 240  4.6  6.7    MM    MM    MM  MM 1007.2  12.2    MM   2.0   MM   MM    MM
2023 08 20 23 11 240  5.1  7.2    MM    MM    MM  MM 1007.2  12.1    MM   2.0   MM   MM    MM
2023 08 20 23 01 240  4.6  6.2    MM    MM    MM  MM 1007.2  12.0    MM   2.2   MM   MM    MM
2023 08 20 22 51 240  5.1  8.2    MM    MM    MM  MM 1007.2  11.9    MM   2.3   MM   MM    MM
2023 08 20 22 41 230  4.6  7.2    MM    MM    MM  MM 1007.2  11.8    MM   2.6   MM   MM    MM
2023 08 20 22 31 230  5.1  7.2    MM    MM    MM  MM 1007.2  11.7    MM   2.6   MM   MM    MM
2023 08 20 22 21 230  5.1  7.2    MM    MM    MM  MM 1007.1  11.6    MM   2.4   MM   MM    MM
2023 08 20 22 11 240  5.1  7.2    MM    MM    MM  MM 1007.1  11.5    MM   2.9   MM   MM    MM
2023 08 20 22 01 230  5.7  7.7    MM    MM    MM  MM 1007.1  11.5    MM   3.1   MM   MM    MM
2023 08 20 21 51 230  5.7  8.2    MM    MM    MM  MM 1007.1  11.4    MM   3.0   MM   MM    MM
2023 08 20 21 41 240  5.7  8.2    MM    MM    MM  MM 1007.1  11.3    MM   3.0   MM   MM    MM
2023 08 20 21 31 230  6.7  8.8    MM    MM    MM  MM 1007.1  11.2    MM   2.4   MM   MM    MM
2023 08 20 21 21 240  5.7  8.2    MM    MM    MM  MM 1007.1  11.2    MM   2.6   MM   MM    MM
2023 08 20 21 11 230  5.7  8.2    MM    MM    MM  MM 1007.0  11.1    MM   2.2   MM   MM    MM
2023 08 20 21 01 230  5.7  7.2    MM    MM    MM  MM 1007.0  11.0    MM   2.9   MM   MM    MM
2023 08 20 20 51 220  5.7  7.7    MM    MM    MM  MM 1007.0  10.8    MM   2.9   MM   MM    MM
2023 08 20 20 41 220  6.2  8.2    MM    MM    MM  MM 1007.1  10.6    MM   2.7   MM   MM    MM
2023 08 20 20 31 220  5.1  8.8    MM    MM    MM  MM 1007.1  10.4    MM   3.2   MM   MM    MM
2023 08 20 20 21 210  5.7  7.7    MM    MM    MM  MM 1007.1  10.2    MM   3.7   MM   MM    MM
2023 08 20 20 11 220  5.7  8.2    MM    MM    MM  MM 1007.2  10.1    MM   3.8   MM   MM    MM
2023 08 20 20 01 220  5.7  7.2    MM    MM    MM  MM 1007.2   9.9    MM   3.8   MM   MM    MM
2023 08 20 19 51 210  5.7  7.2    MM    MM    MM  MM 1007.2   9.7    MM   3.8   MM   MM    MM
2023 08 20 19 41 220  4.6  7.2    MM    MM    MM  MM 1007.3   9.7    MM   4.2   MM   MM    MM
2023 08 20 19 31 220  4.6  6.7    MM    MM    MM  MM 1007.3   9.4    MM   4.2   MM   MM    MM
2023 08 20 19 21 220  5.1  7.2    MM    MM    MM  MM 1007.4   9.2    MM   4.3   MM   MM    MM
2023 08 20 19 11 220  5.1  6.7    MM    MM    MM  MM 1007.4   9.1    MM   4.4   MM   MM    MM
2023 08 20 19 01 220  5.1  6.7    MM    MM    MM  MM 1007.3   9.0    MM   4.5   MM   MM    MM
2023 08 20 18 51 220  5.1  6.7    MM    MM    MM  MM 1007.3   8.9    MM   4.5   MM   MM    MM
2023 08 20 18 41 220  5.1  6.2    MM    MM    MM  MM 1007.3   8.7    MM   4.9   MM   MM    MM
2023 08 20 18 31 220  5.1  6.7    MM    MM    MM  MM 1007.3   8.6    MM   5.2   MM   MM    MM
2023 08 20 18 21 230  4.1  5.7    MM    MM    MM  MM 1007.3   8.4    MM   5.7   MM   MM    MM
2023 08 20 18 11 220  4.1  5.7    MM    MM    MM  MM 1007.3   8.1    MM   5.8   MM   MM    MM
2023 08 20 18 01 190  4.1  5.7    MM    MM    MM  MM 1007.3   7.9    MM   5.9   MM   MM    MM
2023 08 20 17 51 200  3.6  5.1    MM    MM    MM  MM 1007.3   7.8    MM   6.2   MM   MM    MM
2023 08 20 17 41 200  3.6  5.1    MM    MM    MM  MM 1007.4   7.5    MM   6.1   MM   MM    MM
2023 08 20 17 31 190  3.1  4.6    MM    MM    MM  MM 1007.4   7.2    MM   6.3   MM   MM    MM
2023 08 20 17 21 200  3.1  4.1    MM    MM    MM  MM 1007.5   7.1    MM   6.2   MM   MM    MM
2023 08 20 17 11 200  3.1  4.1    MM    MM    MM  MM 1007.5   6.9    MM   6.1   MM   MM    MM
2023 08 20 17 01 210  3.1  4.1    MM    MM    MM  MM 1007.5   6.7    MM   6.0   MM   MM    MM
2023 08 20 16 51 200  2.6  3.6    MM    MM    MM  MM 1007.5   6.4    MM   5.9   MM   MM    MM
2023 08 20 16 41 190  2.6  3.6    MM    MM    MM  MM 1007.5   6.2    MM   5.8   MM   MM    MM
2023 08 20 16 31 200  3.1  4.1    MM    MM    MM  MM 1007.5   6.2    MM   5.5   MM   MM    MM
2023 08 20 16 21 200  3.1  4.1    MM    MM    MM  MM 1007.4   6.1    MM   5.4   MM   MM    MM
2023 08 20 16 11 210  3.6  4.6    MM    MM    MM  MM 1007.4   6.1    MM   5.2   MM   MM    MM
2023 08 20 16 01 210  4.1  5.7    MM    MM    MM  MM 1007.4   6.0    MM   5.1   MM   MM    MM
2023 08 20 15 51 210  4.1  5.1    MM    MM    MM  MM 1007.4   5.9    MM   5.1   MM   MM    MM
2023 08 20 15 41 210  4.6  6.2    MM    MM    MM  MM 1007.5   5.6    MM   5.0   MM   MM    MM
2023 08 20 15 31 220  4.6  5.7    MM    MM    MM  MM 1007.6   5.5    MM   5.0   MM   MM    MM
2023 08 20 15 21 230  4.1  5.1    MM    MM    MM  MM 1007.6   5.4    MM   5.0   MM   MM    MM
2023 08 20 15 11 230  5.1  6.2    MM    MM    MM  MM 1007.6   5.3    MM   4.9   MM   MM    MM
2023 08 20 15 01 220  4.6  6.2    MM    MM    MM  MM 1007.7   5.0    MM   4.8   MM   MM    MM
2023 08 20 14 51 210  4.6  5.7    MM    MM    MM  MM 1007.7   4.7    MM   4.6   MM   MM    MM
2023 08 20 14 41 210  4.1  5.7    MM    MM    MM  MM 1007.8   4.4    MM   4.4   MM   MM    MM
2023 08 20 14 31 220  3.6  4.6    MM    MM    MM  MM 1007.8   4.0    MM   4.0   MM   MM    MM
2023 08 20 14 21 210  3.6  4.6    MM    MM    MM  MM 1007.8   3.7    MM   3.7   MM   MM    MM
2023 08 20 14 11 210  3.6  5.1    MM    MM    MM  MM 1007.8   3.6    MM   3.6   MM   MM    MM
2023 08 20 14 01 220  3.6  4.6    MM    MM    MM  MM 1007.8   3.7    MM   3.7   MM   MM    MM
2023 08 20 13 51 230  4.1  5.7    MM    MM    MM  MM 1007.8   3.7    MM   3.7   MM   MM    MM
2023 08 20 13 41 220  4.1  5.7    MM    MM    MM  MM 1007.8   3.7    MM   3.7   MM   MM    MM
2023 08 20 13 31 230  4.6  5.7    MM    MM    MM  MM 1007.9   3.7    MM   3.7   MM   MM    MM
2023 08 20 13 21 230  4.6  5.7    MM    MM    MM  MM 1007.9   3.6    MM   3.6   MM   MM    MM
2023 08 20 13 11 220  4.6  5.7    MM    MM    MM  MM 1007.9   3.5    MM   3.5   MM   MM    MM
2023 08 20 13 01 220  4.1  5.1    MM    MM    MM  MM 1007.9   3.6    MM   3.6   MM   MM    MM
2023 08 20 12 51 220  4.1  5.7    MM    MM    MM  MM 1007.9   3.9    MM   3.9   MM   MM    MM
2023 08 20 12 41 220  4.6  5.7    MM    MM    MM  MM 1007.8   4.1    MM   4.0   MM   MM    MM
2023 08 20 12 31 220  4.1  5.1    MM    MM    MM  MM 1007.8   4.1    MM   3.9   MM   MM    MM
2023 08 20 12 21 220  4.6  5.7    MM    MM    MM  MM 1007.8   4.5    MM   4.1   MM   MM    MM
2023 08 20 12 11 230  4.1  5.1    MM    MM    MM  MM 1007.8   4.6    MM   4.2   MM   MM    MM
2023 08 20 12 01 230  4.6  5.7    MM    MM    MM  MM 1007.8   4.6    MM   4.2   MM   MM    MM
2023 08 20 11 51 230  4.6  6.2    MM    MM    MM  MM 1007.8   4.7    MM   4.3   MM   MM    MM
2023 08 20 11 41 230  4.6  5.7    MM    MM    MM  MM 1007.6   4.9    MM   4.4   MM   MM    MM
2023 08 20 11 31 230  5.1  6.7    MM    MM    MM  MM 1007.6   5.3    MM   4.6   MM   MM    MM
2023 08 20 11 21 240  5.7  7.2    MM    MM    MM  MM 1007.4   5.5    MM   4.7   MM   MM    MM
2023 08 20 11 11 250  5.7  7.2    MM    MM    MM  MM 1007.4   5.7    MM   4.8   MM   MM    MM
2023 08 20 11 01 250  5.7  7.2    MM    MM    MM  MM 1007.3   5.4    MM   4.7   MM   MM    MM
2023 08 20 10 51 250  5.7  7.7    MM    MM    MM  MM 1007.3   5.5    MM   4.8   MM   MM    MM
2023 08 20 10 41 250  5.7  6.7    MM    MM    MM  MM 1007.3   5.6    MM   4.8   MM   MM    MM
2023 08 20 10 31 240  4.6  6.2    MM    MM    MM  MM 1007.2   5.8    MM   5.0   MM   MM    MM
2023 08 20 10 21 220  4.1  6.2    MM    MM    MM  MM 1007.0   6.0    MM   5.1   MM   MM    MM
2023 08 20 10 11 220  4.1  5.1    MM    MM    MM  MM 1007.0   6.0    MM   5.1   MM   MM    MM
2023 08 20 10 01 200  3.6  4.6    MM    MM    MM  MM 1006.9   5.9    MM   5.5   MM   MM    MM
2023 08 20 09 51 190  4.1  4.6    MM    MM    MM  MM 1006.9   6.0    MM   5.8   MM   MM    MM
2023 08 20 09 41 190  3.6  4.6    MM    MM    MM  MM 1006.8   6.1    MM   5.9   MM   MM    MM
2023 08 20 09 31 200  3.1  4.1    MM    MM    MM  MM 1006.8   6.2    MM   6.2   MM   MM    MM
2023 08 20 09 21 190  3.6  4.1    MM    MM    MM  MM 1006.8   6.2    MM   6.2   MM   MM    MM
2023 08 20 09 11 210  3.1  3.6    MM    MM    MM  MM 1006.8   6.4    MM   6.4   MM   MM    MM
2023 08 20 08 51 190  3.1  4.1    MM    MM    MM  MM 1006.6   6.4    MM   6.4   MM   MM    MM
2023 08 20 08 41 200  3.6  4.1    MM    MM    MM  MM 1006.7   6.5    MM   6.5   MM   MM    MM
2023 08 20 08 31 200  3.1  3.6    MM    MM    MM  MM 1006.6   6.5    MM   6.5   MM   MM    MM
2023 08 20 08 11 200  3.1  3.6    MM    MM    MM  MM 1006.4   6.4    MM   6.4   MM   MM    MM
2023 08 20 08 01 190  3.1  4.1    MM    MM    MM  MM 1006.2   6.3    MM   6.2   MM   MM    MM
2023 08 20 07 51 190  3.1  3.6    MM    MM    MM  MM 1006.1   6.3    MM   6.3   MM   MM    MM
2023 08 20 07 41 190  2.1  2.6    MM    MM    MM  MM 1006.1   6.5    MM   6.3   MM   MM    MM
2023 08 20 07 31 210  1.5  2.1    MM    MM    MM  MM 1006.0   6.5    MM   6.2   MM   MM    MM
2023 08 20 07 21 210  2.1  2.1    MM    MM    MM  MM 1006.0   6.5    MM   6.1   MM   MM    MM
2023 08 20 07 11 210  2.1  2.6    MM    MM    MM  MM 1005.9   6.4    MM   5.9   MM   MM    MM
2023 08 20 07 01 190  2.6  3.1    MM    MM    MM  MM 1005.8   6.4    MM   5.8   MM   MM    MM
2023 08 20 06 51 200  2.1  3.1    MM    MM    MM  MM 1005.6   6.5    MM   5.7   MM   MM    MM
2023 08 20 06 41 200  2.1  2.6    MM    MM    MM  MM 1005.6   6.6    MM   5.6   MM   MM    MM
2023 08 20 06 31 190  1.5  2.1    MM    MM    MM  MM 1005.4   6.5    MM   5.5   MM   MM    MM
2023 08 20 06 21 230  1.0  2.1    MM    MM    MM  MM 1005.3   6.5    MM   5.4   MM   MM    MM
2023 08 20 06 11 230  1.5  2.1    MM    MM    MM  MM 1005.2   6.4    MM   5.4   MM   MM    MM
2023 08 20 06 01 270  2.1  2.6    MM    MM    MM  MM 1005.2   6.5    MM   5.2   MM   MM    MM
2023 08 20 05 51 280  2.6  3.6    MM    MM    MM  MM 1005.2   6.6    MM   4.9   MM   MM    MM
2023 08 20 05 41 300  2.1  3.1    MM    MM    MM  MM 1005.1   6.7    MM   4.4   MM   MM    MM
2023 08 20 05 31 320  2.1  2.6    MM    MM    MM  MM 1005.1   6.8    MM   4.2   MM   MM    MM
2023 08 20 05 21 320  2.1  3.1    MM    MM    MM  MM 1004.9   6.8    MM   4.1   MM   MM    MM
2023 08 20 05 11 330  2.1  2.6    MM    MM    MM  MM 1004.7   6.8    MM   4.1   MM   MM    MM
2023 08 20 05 01 330  2.1  3.1    MM    MM    MM  MM 1004.6   6.7    MM   4.2   MM   MM    MM
2023 08 20 04 51 340  2.6  3.6    MM    MM    MM  MM 1004.5   6.7    MM   4.0   MM   MM    MM
2023 08 20 04 41 330  2.6  4.6    MM    MM    MM  MM 1004.4   6.8    MM   4.2   MM   MM    MM
2023 08 20 04 31 330  2.6  4.1    MM    MM    MM  MM 1004.3   6.9    MM   4.6   MM   MM    MM
2023 08 20 04 21 330  2.1  3.1    MM    MM    MM  MM 1004.1   7.0    MM   4.8   MM   MM    MM
2023 08 20 04 11 330  2.6  3.6    MM    MM    MM  MM 1004.1   7.1    MM   4.8   MM   MM    MM
2023 08 20 04 01 330  3.1  4.1    MM    MM    MM  MM 1004.0   7.2    MM   4.9   MM   MM    MM
2023 08 20 03 51 330  2.6  4.1    MM    MM    MM  MM 1003.9   7.2    MM   5.0   MM   MM    MM
2023 08 20 03 41 330  2.6  4.1    MM    MM    MM  MM 1003.9   7.0    MM   4.8   MM   MM    MM
2023 08 20 03 31 330  3.1  4.6    MM    MM    MM  MM 1003.9   6.9    MM   4.8   MM   MM    MM
2023 08 20 03 21 320  4.1  6.2    MM    MM    MM  MM 1003.7   7.0    MM   4.9   MM   MM    MM
2023 08 20 03 11 320  4.1  6.2    MM    MM    MM  MM 1003.6   7.0    MM   5.5   MM   MM    MM
2023 08 20 03 01 320  5.1  7.2    MM    MM    MM  MM 1003.4   6.9    MM   5.5   MM   MM    MM
2023 08 20 02 51 320  4.6  7.2    MM    MM    MM  MM 1003.4   7.0    MM   5.8   MM   MM    MM
2023 08 20 02 41 320  5.1  7.2    MM    MM    MM  MM 1003.3   7.0    MM   6.1   MM   MM    MM
2023 08 20 02 31 310  5.1  7.2    MM    MM    MM  MM 1003.2   7.0    MM   6.3   MM   MM    MM
2023 08 20 02 21 320  4.6  6.7    MM    MM    MM  MM 1003.1   6.9    MM   6.3   MM   MM    MM
2023 08 20 02 11 320  4.6  7.2    MM    MM    MM  MM 1003.0   6.8    MM   6.4   MM   MM    MM
2023 08 20 02 01 330  4.6  6.7    MM    MM    MM  MM 1002.8   6.6    MM   6.4   MM   MM    MM
2023 08 20 01 51 330  4.6  7.2    MM    MM    MM  MM 1002.7   6.5    MM   6.5   MM   MM    MM
2023 08 20 01 41 320  6.2  8.2    MM    MM    MM  MM 1002.5   6.5    MM   6.5   MM   MM    MM
2023 08 20 01 31 320  6.2  8.8    MM    MM    MM  MM 1002.4   6.8    MM   6.8   MM   MM    MM
2023 08 20 01 21 330  4.6  7.7    MM    MM    MM  MM 1002.2   7.3    MM   7.2   MM   MM    MM
2023 08 20 01 11 330  4.6  7.2    MM    MM    MM  MM 1002.1   7.3    MM   7.2   MM   MM    MM
2023 08 20 01 01 330  5.1  6.7    MM    MM    MM  MM 1002.0   7.2    MM   7.1   MM   MM    MM
2023 08 20 00 51 330  5.7  8.8    MM    MM    MM  MM 1001.9   7.4    MM   7.4   MM   MM    MM
2023 08 20 00 41 320  6.7  9.3    MM    MM    MM  MM 1001.6   8.1    MM   7.8   MM   MM    MM
2023 08 20 00 31 310  6.7  9.3    MM    MM    MM  MM 1001.5   8.7    MM   8.2   MM   MM    MM
2023 08 20 00 21 280  6.2  7.7    MM    MM    MM  MM 1001.4   9.0    MM   8.4   MM   MM    MM
2023 08 19 23 51 280  6.7  9.3    MM    MM    MM  MM 1001.1   9.4    MM   7.6   MM   MM    MM
2023 08 19 23 41 270  7.7 10.3    MM    MM    MM  MM 1001.1   9.3    MM   7.3   MM   MM    MM
2023 08 19 23 31 270  8.2 10.8    MM    MM    MM  MM 1001.0   9.5    MM   7.5   MM   MM    MM
2023 08 19 23 21 280  7.2 10.3    MM    MM    MM  MM 1000.8   9.7    MM   8.1   MM   MM    MM
2023 08 19 23 11 270  6.7  9.8    MM    MM    MM  MM 1000.6  10.0    MM   8.0   MM   MM    MM
2023 08 19 23 01 260  6.7  9.3    MM    MM    MM  MM 1000.6  10.2    MM   8.0   MM   MM    MM
2023 08 19 22 51 260  5.7  7.7    MM    MM    MM  MM 1000.5  10.1    MM   8.2   MM   MM    MM
2023 08 19 22 41 260  6.2  7.7    MM    MM    MM  MM 1000.4  10.0    MM   8.1   MM   MM    MM
2023 08 19 22 31 270  6.2  7.7    MM    MM    MM  MM 1000.3  10.0    MM   8.4   MM   MM    MM
2023 08 19 22 21 260  6.2  8.2    MM    MM    MM  MM 1000.3   9.8    MM   8.7   MM   MM    MM
2023 08 19 22 11 270  5.7  7.2    MM    MM    MM  MM 1000.2   9.5    MM   8.8   MM   MM    MM
2023 08 19 22 01 280  5.7  7.2    MM    MM    MM  MM 1000.2   9.3    MM   9.0   MM   MM    MM
2023 08 19 21 51 280  5.7  7.7    MM    MM    MM  MM 1000.0   9.6    MM   9.1   MM   MM    MM
2023 08 19 21 31 270  6.7  9.3    MM    MM    MM  MM  999.9   9.3    MM   8.9   MM   MM    MM
2023 08 19 21 21 280  8.2 10.8    MM    MM    MM  MM  999.8   9.5    MM   8.7   MM   MM    MM
2023 08 19 21 01 260  8.8 11.3    MM    MM    MM  MM  999.7  10.5    MM   8.7   MM   MM    MM
2023 08 19 20 51 250  7.7 11.8    MM    MM    MM  MM  999.6  10.7    MM   8.7   MM   MM    MM
2023 08 19 20 41 240  8.2 11.3    MM    MM    MM  MM  999.5  10.8    MM   8.5   MM   MM    MM
2023 08 19 20 31 230  7.2 10.3    MM    MM    MM  MM  999.4  10.7    MM   8.7   MM   MM    MM
2023 08 19 20 21 220  6.7  8.8    MM    MM    MM  MM  999.3  10.5    MM   8.7   MM   MM    MM
2023 08 19 20 11 220  6.2  8.2    MM    MM    MM  MM  999.2  10.3    MM   8.6   MM   MM    MM
2023 08 19 20 01 210  6.2  8.2    MM    MM    MM  MM  999.2  10.1    MM   8.7   MM   MM    MM
2023 08 19 19 51 210  6.2  7.7    MM    MM    MM  MM  999.2   9.9    MM   8.8   MM   MM    MM
2023 08 19 19 41 210  5.7  7.2    MM    MM    MM  MM  999.2   9.8    MM   8.9   MM   MM    MM
2023 08 19 19 31 220  5.7  7.2    MM    MM    MM  MM  999.2   9.8    MM   9.0   MM   MM    MM
2023 08 19 19 21 210  5.1  6.7    MM    MM    MM  MM  999.2   9.7    MM   9.1   MM   MM    MM
2023 08 19 19 11 220  5.7  7.2    MM    MM    MM  MM  999.2   9.6    MM   9.1   MM   MM    MM
2023 08 19 19 01 220  5.1  6.7    MM    MM    MM  MM  999.2   9.5    MM   9.1   MM   MM    MM
2023 08 19 18 51 230  5.7  7.2    MM    MM    MM  MM  999.2   9.4    MM   9.1   MM   MM    MM
2023 08 19 18 41 230  5.1  6.7    MM    MM    MM  MM  999.2   9.3    MM   9.3   MM   MM    MM
2023 08 19 18 31 230  5.1  7.2    MM    MM    MM  MM  999.3   9.4    MM   9.3   MM   MM    MM
2023 08 19 18 21 220  5.1  7.2    MM    MM    MM  MM  999.2   9.4    MM   9.2   MM   MM    MM
2023 08 19 18 11 220  4.1  5.1    MM    MM    MM  MM  999.1   9.4    MM   9.2   MM   MM    MM
2023 08 19 18 01 220  4.1  5.1    MM    MM    MM  MM  999.0   9.3    MM   9.1   MM   MM    MM
2023 08 19 17 51 210  3.6  5.1    MM    MM    MM  MM  999.0   9.3    MM   9.0   MM   MM    MM
2023 08 19 17 41 200  3.1  4.1    MM    MM    MM  MM  998.9   9.3    MM   9.0   MM   MM    MM
