#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2023 09 28 21 10  MM   MM   MM   2.0     7   6.3  98     MM    MM    MM    MM   MM   MM    MM
2023 08 17 05 40  60  5.0  7.0    MM    MM    MM  MM 1017.5  25.5  26.4  21.4   MM   MM    MM
2023 08 17 05 30  60  5.0  7.0    MM    MM    MM  MM 1017.4  25.5  26.4  21.4   MM   MM    MM
2023 08 17 05 20  60  5.0  7.0   1.6    11   6.2 298 1017.3  25.5  26.4  21.4   MM   MM    MM
2023 08 17 05 10  60  5.0  7.0   1.6    MM   6.2 298 1017.3  25.5  26.4  21.3   MM   MM    MM
2023 08 17 05 00  60  5.0  7.0    MM    MM    MM  MM 1017.2  25.5  26.4  21.1   MM +0.6    MM
2023 08 17 04 50  60  6.0  7.0   1.6    11   6.1 281 1017.1  25.5  26.4  21.2   MM   MM    MM
2023 08 17 04 40  60  6.0  7.0    MM    MM    MM  MM 1017.0  25.6  26.4  21.2   MM   MM    MM
2023 08 17 04 30  70  6.0  7.0    MM    MM    MM  MM 1016.9  25.5  26.4  21.3   MM   MM    MM
2023 08 17 04 20  70  6.0  8.0   1.5    11   6.1 307 1016.8  25.5  26.4  21.3   MM   MM    MM
2023 08 17 04 10  60  6.0  8.0   1.5    MM   6.1 307 1016.7  25.6  26.4  21.6   MM   MM    MM
2023 08 17 04 00  60  6.0  7.0    MM    MM    MM  MM 1016.6  25.6  26.4  21.5   MM +0.0    MM
2023 08 17 03 50  60  6.0  7.0   1.5    11   6.0 299 1016.4  25.6  26.4  21.3   MM   MM    MM
2023 08 17 03 40  60  6.0  7.0    MM    MM    MM  MM 1016.4  25.6  26.4  21.5   MM   MM    MM
2023 08 17 03 30  60  6.0  7.0    MM    MM    MM  MM 1016.4  25.7  26.4  21.7   MM   MM    MM
2023 08 17 03 20  60  6.0  7.0   1.5    11   6.2 295 1016.3  25.6  26.4  21.4   MM   MM    MM
2023 08 17 03 10  70  6.0  7.0   1.5    MM   6.2 295 1016.4  25.6  26.4  21.5   MM   MM    MM
2023 08 17 03 00  70  6.0  7.0    MM    MM    MM  MM 1016.4  25.7    MM  21.7   MM -0.8    MM
2023 08 17 02 50  60  6.0  8.0   1.4    11   5.9 310 1016.5  25.6  26.4  21.6   MM   MM    MM
2023 08 17 02 40  MM   MM   MM    MM    MM    MM  MM 1016.6    MM    MM    MM   MM   MM    MM
2023 08 17 02 30  60  6.0  7.0    MM    MM    MM  MM 1016.6  25.6  26.4  21.6   MM   MM    MM
2023 08 17 02 20  60  6.0  7.0   1.4    11   5.9 291 1016.6  25.6    MM  21.5   MM   MM    MM
2023 08 17 02 10  MM   MM   MM   1.4    MM   5.9 291 1016.6    MM    MM    MM   MM   MM    MM
2023 08 17 02 00  60  5.0  7.0    MM    MM    MM  MM 1016.6  25.6  26.4  21.6   MM -1.1    MM
2023 08 17 01 50  60  5.0  7.0   1.5    11   6.1 315 1016.6  25.6  26.4  21.6   MM   MM    MM
2023 08 17 01 40  60  6.0  7.0    MM    MM    MM  MM 1016.6  25.6    MM  21.6   MM   MM    MM
2023 08 17 01 30  60  6.0  7.0    MM    MM    MM  MM 1016.5  25.6  26.4  21.5   MM   MM    MM
2023 08 17 01 20  60  6.0  7.0   1.4    11   6.0 293 1016.7  25.5  26.4  21.4   MM   MM    MM
2023 08 17 01 10  60  6.0  7.0   1.4    MM   6.0 293 1016.7  25.6  26.4  21.7   MM   MM    MM
2023 08 17 01 00  60  5.0  6.0    MM    MM    MM  MM 1016.8  25.6  26.4  21.7   MM -1.6    MM
2023 08 17 00 50  60  6.0  7.0   1.4    10   5.9 309 1016.9  25.6  26.4  21.5   MM   MM    MM
2023 08 17 00 40  60  5.0  7.0   1.4    MM   5.9 309 1016.8  25.6  26.4  21.5   MM   MM    MM
2023 08 17 00 30  60  6.0  7.0    MM    MM    MM  MM 1016.9  25.6  26.4  21.5   MM   MM    MM
2023 08 17 00 20  70  6.0  7.0   1.5    11   5.9 307 1017.0  25.6  26.4  21.7   MM   MM    MM
2023 08 17 00 10  70  6.0  7.0   1.5    MM   5.9 307 1017.1  25.5  26.4  21.6   MM   MM    MM
2023 08 17 00 00  60  6.0  7.0    MM    MM    MM  MM 1017.2  25.5  26.4  21.6   MM -1.6    MM
2023 08 16 23 50  MM   MM   MM   1.4    MM   5.7 308 1017.3    MM  26.4    MM   MM   MM    MM
2023 08 16 23 40  70  6.0  7.0    MM    MM    MM  MM 1017.4  25.5  26.4  21.5   MM   MM    MM
2023 08 16 23 30  70  6.0  8.0    MM    MM    MM  MM 1017.5  25.6  26.4  21.9   MM   MM    MM
2023 08 16 23 20  70  5.0  7.0   1.4    11   6.0 293 1017.6  25.6  26.4  21.7   MM   MM    MM
2023 08 16 23 10  70  6.0  7.0   1.4    MM   6.0 293 1017.7  25.5  26.4  21.4   MM   MM    MM
2023 08 16 23 00  70  6.0  7.0    MM    MM    MM  MM 1017.7  25.5  26.4  21.6   MM -1.1    MM
2023 08 16 22 50  70  5.0  7.0   1.4    11   5.6 257 1017.7  25.6  26.3  21.6   MM   MM    MM
2023 08 16 22 40  80  5.0  7.0   1.4    MM   5.6 257 1017.8  25.5  26.3  21.3   MM   MM    MM
2023 08 16 22 30  80  6.0  7.0    MM    MM    MM  MM 1018.0  25.5  26.3  21.4   MM   MM    MM
2023 08 16 22 20  70  6.0  7.0   1.4    11   5.6 291 1018.1  25.6    MM  21.3   MM   MM    MM
2023 08 16 22 10  MM   MM   MM   1.4    MM   5.6 291 1018.2    MM  26.3    MM   MM   MM    MM
2023 08 16 22 00  70  6.0  7.0    MM    MM    MM  MM 1018.4  25.5  26.3  21.6   MM -0.4    MM
2023 08 16 21 50  70  6.0  7.0   1.5    11   5.8 329 1018.5  25.5  26.3  21.5   MM   MM    MM
2023 08 16 21 40  70  6.0  7.0    MM    MM    MM  MM 1018.5  25.5  26.3  21.5   MM   MM    MM
2023 08 16 21 30  70  5.0  8.0    MM    MM    MM  MM 1018.7  25.5  26.3  21.6   MM   MM    MM
2023 08 16 21 20  70  6.0  8.0   1.3    11   5.6 295 1018.8  25.5  26.3  21.5   MM   MM    MM
2023 08 16 21 10  70  6.0  7.0   1.3    MM   5.6 295 1018.8  25.5  26.3  21.5   MM   MM    MM
2023 08 16 21 00  70  6.0  8.0    MM    MM    MM  MM 1018.8  25.5  26.3  21.5   MM +0.4    MM
2023 08 16 20 50  80  6.0  8.0   1.4    11   5.5 306 1018.8  25.5  26.2  21.4   MM   MM    MM
2023 08 16 20 40  70  6.0  8.0   1.4    MM   5.5 306 1018.8  25.5  26.2  21.4   MM   MM    MM
2023 08 16 20 30  70  6.0  8.0    MM    MM    MM  MM 1018.8  25.4  26.2  21.5   MM   MM    MM
2023 08 16 20 20  70  6.0  8.0   1.4     7   5.5 120 1018.7  25.4  26.2  21.5   MM   MM    MM
2023 08 16 20 10  70  6.0  7.0   1.4    MM   5.5 120 1018.8  25.5  26.2  21.6   MM   MM    MM
2023 08 16 20 00  70  6.0  7.0    MM    MM    MM  MM 1018.8  25.5  26.2  21.3   MM +0.6    MM
2023 08 16 19 50  80  6.0  8.0   1.4     7   5.6 124 1018.9  25.4  26.2  21.2   MM   MM    MM
2023 08 16 19 40  80  6.0  8.0    MM    MM    MM  MM 1018.9  25.5  26.2  21.4   MM   MM    MM
2023 08 16 19 30  80  6.0  8.0    MM    MM    MM  MM 1018.9  25.4  26.2  21.1   MM   MM    MM
2023 08 16 19 20  MM   MM   MM   1.4    MM   5.6 313 1018.9    MM  26.2    MM   MM   MM    MM
2023 08 16 19 10  80  6.0  8.0   1.4    MM   5.6 313 1018.8  25.4  26.2  21.2   MM   MM    MM
2023 08 16 19 00  80  6.0  8.0    MM    MM    MM  MM 1018.8  25.4  26.2  21.3   MM +1.1    MM
2023 08 16 18 50  80  6.0  8.0   1.3    11   5.7 296 1018.7  25.4  26.2  21.1   MM   MM    MM
2023 08 16 18 40  MM   MM   MM   1.3    MM   5.7 296 1018.7    MM    MM    MM   MM   MM    MM
2023 08 16 18 30  80  7.0  9.0    MM    MM    MM  MM 1018.6  25.4  26.2  21.3   MM   MM    MM
2023 08 16 18 20  80  6.0  8.0   1.4     7   5.8 118 1018.6  25.3    MM  21.3   MM   MM    MM
2023 08 16 18 10  80  6.0  8.0   1.4    MM   5.8 118 1018.5  25.3  26.2  21.3   MM   MM    MM
2023 08 16 18 00  80  6.0  7.0    MM    MM    MM  MM 1018.4  25.4  26.2  21.4   MM +1.1    MM
2023 08 16 17 50  80  6.0  8.0   1.3     8   5.5 130 1018.3  25.4  26.2  21.1   MM   MM    MM
2023 08 16 17 40  70  6.0  8.0   1.3    MM   5.5 130 1018.4  25.4  26.2  21.2   MM   MM    MM
2023 08 16 17 30  70  6.0  8.0    MM    MM    MM  MM 1018.4  25.4  26.2  21.4   MM   MM    MM
2023 08 16 17 20  70  6.0  8.0   1.4    MM   5.6 117 1018.3  25.3  26.2  21.2   MM   MM    MM
2023 08 16 17 10  MM   MM   MM   1.4     8   5.6 117     MM    MM    MM    MM   MM   MM    MM
2023 08 16 17 00  70  6.0  8.0    MM    MM    MM  MM 1018.2  25.3  26.2  21.3   MM +1.2    MM
2023 08 16 16 50  70  6.0  7.0   1.3     7   5.5 124 1018.1  25.3  26.2  21.3   MM   MM    MM
2023 08 16 16 40  70  5.0  7.0   1.3    MM   5.5 124 1018.0  25.3  26.2  21.3   MM   MM    MM
2023 08 16 16 30  70  6.0  7.0    MM    MM    MM  MM 1018.0  25.2  26.2  21.1   MM   MM    MM
2023 08 16 16 20  80  6.0  7.0   1.3     7   5.6 116 1017.9  25.3  26.2  21.2   MM   MM    MM
2023 08 16 16 10  80  6.0  8.0   1.3    MM   5.6 116 1017.7  25.2  26.2  20.7   MM   MM    MM
2023 08 16 16 00  70  6.0  8.0    MM    MM    MM  MM 1017.7  25.2  26.2  20.9   MM +0.8    MM
2023 08 16 15 50  70  6.0  8.0   1.3     8   5.4 111 1017.6  25.2  26.2  21.2   MM   MM    MM
2023 08 16 15 40  70  6.0  8.0    MM    MM    MM  MM 1017.6  25.2  26.2  21.3   MM   MM    MM
2023 08 16 15 30  80  6.0  8.0    MM    MM    MM  MM 1017.5  25.2  26.2  21.3   MM   MM    MM
2023 08 16 15 20  70  6.0  8.0   1.3     7   5.3 113 1017.5  25.2  26.2  21.2   MM   MM    MM
2023 08 16 15 10  80  6.0  7.0   1.3    MM   5.3 113 1017.4  25.2  26.2  21.2   MM   MM    MM
2023 08 16 15 00  80  6.0  8.0    MM    MM    MM  MM 1017.3  25.2  26.2  21.3   MM +0.3    MM
2023 08 16 14 50  70  6.0  8.0   1.3     9   5.3 311 1017.2  25.2  26.2  21.5   MM   MM    MM
2023 08 16 14 40  70  6.0  8.0    MM    MM    MM  MM 1017.1  25.2  26.2  21.4   MM   MM    MM
2023 08 16 14 30  80  6.0  8.0    MM    MM    MM  MM 1017.1  25.3  26.2  21.4   MM   MM    MM
2023 08 16 14 20  70  6.0  8.0   1.2     7   5.1 113 1017.1  25.2  26.2  21.2   MM   MM    MM
2023 08 16 14 10  70  6.0  7.0   1.2    MM   5.1 113 1017.0  25.3  26.2  21.3   MM   MM    MM
2023 08 16 14 00  70  6.0  8.0    MM    MM    MM  MM 1017.0  25.3  26.2  21.1   MM +0.0    MM
2023 08 16 13 50  MM   MM   MM   1.3    MM   5.4 128 1016.9    MM  26.2    MM   MM   MM    MM
2023 08 16 13 40  70  6.0  8.0    MM    MM    MM  MM 1016.9  25.2  26.2  21.5   MM   MM    MM
2023 08 16 13 30  60  7.0  8.0    MM    MM    MM  MM 1016.9  25.2  26.2  21.4   MM   MM    MM
2023 08 16 13 20  70  6.0  8.0   1.3    MM   5.5 116 1016.9  25.2  26.2  21.5   MM   MM    MM
2023 08 16 13 10  MM   MM   MM   1.3     6   5.5 116     MM    MM    MM    MM   MM   MM    MM
2023 08 16 13 00  70  6.0  7.0    MM    MM    MM  MM 1016.9  25.2    MM  21.2   MM -0.8    MM
2023 08 16 12 50  80  6.0  8.0   1.3     7   5.4 108 1016.9  25.2  26.2  21.2   MM   MM    MM
2023 08 16 12 40  80  6.0  8.0    MM    MM    MM  MM 1016.9  25.2  26.2  21.4   MM   MM    MM
2023 08 16 12 30  80  6.0  8.0    MM    MM    MM  MM 1016.9  25.2  26.2  21.3   MM   MM    MM
2023 08 16 12 20  80  6.0  8.0   1.3     6   5.4 106 1016.9  25.3  26.2  21.4   MM   MM    MM
2023 08 16 12 10  80  6.0  8.0   1.3    MM   5.4 106 1017.0  25.2  26.2  21.3   MM   MM    MM
2023 08 16 12 00  70  6.0  8.0    MM    MM    MM  MM 1017.0  25.2    MM  21.3   MM -1.2    MM
2023 08 16 11 50  70  6.0  8.0   1.3     6   5.3 103 1017.0  25.2  26.2  21.4   MM   MM    MM
2023 08 16 11 40  70  6.0  8.0   1.3    MM   5.3 103 1017.0  25.2  26.2  21.5   MM   MM    MM
2023 08 16 11 30  80  5.0  7.0    MM    MM    MM  MM 1017.1  25.2  26.2  21.5   MM   MM    MM
2023 08 16 11 20  80  5.0  7.0   1.4     6   5.5  98 1017.1  25.2  26.2  21.6   MM   MM    MM
2023 08 16 11 10  90  5.0  7.0   1.4    MM   5.5  98 1017.1  25.2  26.2  21.7   MM   MM    MM
2023 08 16 11 00  70  6.0  7.0    MM    MM    MM  MM 1017.1  25.2  26.2  21.8   MM -1.3    MM
2023 08 16 10 50  70  6.0  7.0   1.4     7   5.4 107 1017.2  25.2  26.2  21.8   MM   MM    MM
2023 08 16 10 40  80  5.0  7.0   1.4    MM   5.4 107 1017.4  25.3  26.2  21.9   MM   MM    MM
2023 08 16 10 30  80  5.0  7.0    MM    MM    MM  MM 1017.4  25.2  26.2  21.6   MM   MM    MM
2023 08 16 10 20  70  6.0  7.0   1.3     7   5.1 119 1017.5  25.3    MM  21.8   MM   MM    MM
2023 08 16 10 10  70  6.0  8.0   1.3    MM   5.1 119 1017.6  25.4  26.2  21.8   MM   MM    MM
2023 08 16 10 00  80  6.0  8.0    MM    MM    MM  MM 1017.7  25.3    MM  21.6   MM -0.3    MM
2023 08 16 09 50  80  6.0  8.0   1.3    10   5.2 315 1017.8  25.4  26.2  21.9   MM   MM    MM
2023 08 16 09 40  80  6.0  8.0    MM    MM    MM  MM 1017.9  25.3  26.2  21.9   MM   MM    MM
2023 08 16 09 30  80  6.0  9.0    MM    MM    MM  MM 1018.0  25.4  26.2  22.0   MM   MM    MM
2023 08 16 09 20  80  7.0  8.0   1.4    10   5.3 311 1018.1  25.4  26.2  22.0   MM   MM    MM
2023 08 16 09 10  90  7.0  8.0   1.4    MM   5.3 311 1018.2  25.4  26.2  21.8   MM   MM    MM
2023 08 16 09 00  90  7.0  8.0    MM    MM    MM  MM 1018.2  25.4    MM  21.8   MM +0.8    MM
2023 08 16 08 50  90  7.0  8.0   1.5     7   5.5 113 1018.3  25.4  26.2  21.6   MM   MM    MM
2023 08 16 08 40  90  7.0  9.0    MM    MM    MM  MM 1018.3  25.5  26.2  21.6   MM   MM    MM
2023 08 16 08 30  80  7.0  9.0    MM    MM    MM  MM 1018.3  25.5  26.2  21.6   MM   MM    MM
2023 08 16 08 20  80  7.0 10.0   1.4     6   5.3  98 1018.3  25.5  26.2  21.6   MM   MM    MM
2023 08 16 08 10  80  7.0  9.0   1.4    MM   5.3  98 1018.4  25.5  26.2  21.7   MM   MM    MM
2023 08 16 08 00  80  7.0 10.0    MM    MM    MM  MM 1018.4  25.5  26.2  21.6   MM +1.5    MM
2023 08 16 07 50  MM   MM   MM   1.5    MM   5.2 307 1018.4    MM  26.2    MM   MM   MM    MM
2023 08 16 07 40  70  8.0  9.0   1.5    MM   5.2 307 1018.3  25.5  26.2  21.5   MM   MM    MM
2023 08 16 07 30  70  8.0 10.0    MM    MM    MM  MM 1018.2  25.6  26.2  21.8   MM   MM    MM
2023 08 16 07 20  80  7.0 10.0   1.5     6   5.3 108 1018.2  25.6  26.2  21.8   MM   MM    MM
2023 08 16 07 10  80  8.0 10.0   1.5    MM   5.3 108 1018.1  25.6  26.2  21.7   MM   MM    MM
2023 08 16 07 00  80  8.0 10.0    MM    MM    MM  MM 1018.0  25.6  26.2  21.6   MM +1.7    MM
2023 08 16 06 50  80  7.0  9.0   1.5    10   5.4 320 1017.8  25.4    MM  21.9   MM   MM    MM
2023 08 16 06 40  90  7.0  8.0    MM    MM    MM  MM 1017.7  25.5  26.2  21.9   MM   MM    MM
2023 08 16 06 30  90  7.0  9.0    MM    MM    MM  MM 1017.6  25.5  26.2  21.8   MM   MM    MM
2023 08 16 06 20  90  7.0  9.0   1.6    MM   5.4 320 1017.5  25.5  26.2  21.9   MM   MM    MM
2023 08 16 06 10  MM   MM   MM   1.6    10   5.4 320     MM    MM    MM    MM   MM   MM    MM
2023 08 16 06 00  90  7.0  9.0    MM    MM    MM  MM 1017.4  25.5  26.2  21.9   MM +1.4    MM
2023 08 16 05 50  80  7.0  9.0   1.5     6   5.2  87 1017.4  25.6  26.2  21.8   MM   MM    MM
2023 08 16 05 40  80  8.0 10.0   1.5    MM   5.2  87 1017.4  25.6  26.2  21.7   MM   MM    MM
2023 08 16 05 30  MM   MM   MM    MM    MM    MM  MM 1017.2    MM  26.2    MM   MM   MM    MM
2023 08 16 05 20  80  8.0 10.0   1.5    10   5.3 304 1017.1  25.6  26.2  21.6   MM   MM    MM
2023 08 16 05 10  80  8.0 10.0   1.5    MM   5.3 304 1017.0  25.6  26.2  21.5   MM   MM    MM
2023 08 16 05 00  80  8.0 10.0    MM    MM    MM  MM 1016.9  25.6  26.2  21.5   MM +1.1    MM
2023 08 16 04 50  80  8.0 10.0   1.5     6   5.2  95 1016.8  25.6  26.3  21.7   MM   MM    MM
2023 08 16 04 40  MM   MM   MM   1.5    MM   5.2  95 1016.6    MM    MM    MM   MM   MM    MM
2023 08 16 04 30  MM   MM   MM    MM    MM    MM  MM 1016.6    MM    MM    MM   MM   MM    MM
2023 08 16 04 20  80  8.0 10.0   1.5     7   5.2 111 1016.4  25.7  26.3  21.8   MM   MM    MM
2023 08 16 04 10  80  8.0 10.0   1.5    MM   5.2 111 1016.3  25.7  26.3  21.6   MM   MM    MM
2023 08 16 04 00  80  8.0 10.0    MM    MM    MM  MM 1016.3  25.7  26.3  21.7   MM -0.0    MM
2023 08 16 03 50  80  8.0 10.0   1.6     6   5.4  97 1016.3  25.7  26.3  21.6   MM   MM    MM
2023 08 16 03 40  80  8.0 10.0   1.6    MM   5.4  97 1016.2  25.7  26.3  21.8   MM   MM    MM
2023 08 16 03 30  80  8.0  9.0    MM    MM    MM  MM 1016.1  25.6  26.3  21.8   MM   MM    MM
2023 08 16 03 20  80  8.0 10.0   1.5    10   5.4 303 1016.0  25.6    MM  21.8   MM   MM    MM
2023 08 16 03 10  90  7.0  9.0   1.5    MM   5.4 303 1016.0  25.6  26.3  21.9   MM   MM    MM
2023 08 16 03 00  80  8.0  9.0    MM    MM    MM  MM 1016.0  25.6  26.3  21.9   MM -0.6    MM
2023 08 16 02 50  80  7.0  9.0   1.4    10   5.4 323 1015.9  25.5    MM  22.0   MM   MM    MM
2023 08 16 02 40  90  7.0  8.0   1.4    MM   5.4 323 1016.0  25.6  26.3  21.9   MM   MM    MM
2023 08 16 02 30  90  7.0  9.0    MM    MM    MM  MM 1015.8  25.6  26.3  21.6   MM   MM    MM
2023 08 16 02 20  90  7.0  9.0   1.4    MM   5.4 302 1015.8  25.6  26.3  21.5   MM   MM    MM
2023 08 16 02 10  MM   MM   MM   1.4    10   5.4 302     MM    MM    MM    MM   MM   MM    MM
2023 08 16 02 00  90  7.0  9.0    MM    MM    MM  MM 1015.8  25.7    MM  21.5   MM -1.5    MM
2023 08 16 01 50  90  8.0 10.0   1.4    10   5.3 319 1015.8  25.7  26.3  21.0   MM   MM    MM
2023 08 16 01 40  90  8.0 10.0    MM    MM    MM  MM 1015.9  25.7  26.3  21.2   MM   MM    MM
2023 08 16 01 30 100  7.0  9.0    MM    MM    MM  MM 1015.9  25.7  26.4  21.2   MM   MM    MM
2023 08 16 01 20 100  8.0  9.0   1.5    10   5.8 313 1016.0  25.6  26.4  20.8   MM   MM    MM
2023 08 16 01 10 100  8.0 10.0   1.5    MM   5.8 313 1016.1  25.6  26.4  21.0   MM   MM    MM
2023 08 16 01 00  90  7.0  9.0    MM    MM    MM  MM 1016.2  25.6  26.4  21.2   MM -1.5    MM
2023 08 16 00 50 100  7.0  9.0   1.4    10   5.7 304 1016.2  25.5  26.4  21.5   MM   MM    MM
2023 08 16 00 40 100  7.0  9.0   1.4    MM   5.7 304 1016.3  25.4  26.4  21.8   MM   MM    MM
2023 08 16 00 30  MM   MM   MM    MM    MM    MM  MM 1016.3    MM  26.4    MM   MM   MM    MM
2023 08 16 00 20 120  5.0  7.0   1.3     7   5.5 113 1016.5  24.9    MM  21.5   MM   MM    MM
2023 08 16 00 10 100  6.0  8.0   1.3    MM   5.5 113 1016.6  25.1  26.3  21.5   MM   MM    MM
2023 08 16 00 00 120  4.0  5.0    MM    MM    MM  MM 1016.6  25.1  26.3  21.8   MM -1.4    MM
2023 08 15 23 50 110  4.0  6.0   1.3    11   5.8 290 1016.7  25.1  26.3  21.8   MM   MM    MM
2023 08 15 23 40  MM   MM   MM   1.3    MM   5.8 290 1016.9    MM  26.3    MM   MM   MM    MM
2023 08 15 23 30 100  5.0  6.0    MM    MM    MM  MM 1017.0  24.8  26.3  21.3   MM   MM    MM
2023 08 15 23 20 100  5.0  6.0   1.4    10   5.5 301 1017.0  24.8    MM  20.8   MM   MM    MM
2023 08 15 23 10  90  6.0 10.0   1.4    MM   5.5 301 1017.1  24.6  26.3  21.1   MM   MM    MM
2023 08 15 23 00  80  7.0  8.0    MM    MM    MM  MM 1017.3  24.8  26.3  21.6   MM -0.8    MM
2023 08 15 22 50  70  7.0  8.0   1.3    10   5.6 306 1017.4  24.6  26.3  21.4   MM   MM    MM
2023 08 15 22 40  70  7.0  9.0    MM    MM    MM  MM 1017.4  24.8  26.3  21.5   MM   MM    MM
2023 08 15 22 30  70  6.0  8.0    MM    MM    MM  MM 1017.5  24.8  26.3  21.7   MM   MM    MM
2023 08 15 22 20  80  7.0  9.0   1.4    10   5.9 313 1017.5  24.7  26.3  21.5   MM   MM    MM
2023 08 15 22 10  70  7.0  8.0   1.4    MM   5.9 313 1017.6  24.9  26.3  21.5   MM   MM    MM
2023 08 15 22 00  90  6.0  8.0    MM    MM    MM  MM 1017.7  25.2    MM  21.0   MM -0.3    MM
2023 08 15 21 50 100  6.0  8.0   1.5    MM   5.7 311     MM  25.2  26.2  20.7   MM   MM    MM
2023 08 15 21 40 110  6.0  8.0   1.5    MM   5.7 311 1017.8  25.2  26.2  20.3   MM   MM    MM
2023 08 15 21 30 110  5.0  7.0    MM    MM    MM  MM 1017.8  24.9  26.2  19.9   MM   MM    MM
2023 08 15 21 20 120  6.0 10.0   1.4    11   5.3 288 1017.9  24.4  26.2  20.0   MM   MM    MM
2023 08 15 21 10 120  9.0 11.0    MM    MM    MM  MM 1018.0  24.0  26.2  20.4   MM   MM    MM
2023 08 15 21 00 130  8.0 12.0   1.4    MM   5.3 288 1018.0  23.8  26.2  21.0   MM +0.4    MM
2023 08 15 20 50 120  9.0 12.0   1.4    11   6.0 318 1018.1  24.5    MM  21.3   MM   MM    MM
2023 08 15 20 40 100  4.0  6.0   1.4    MM   6.0 318 1018.0  24.9  26.2  21.2   MM   MM    MM
2023 08 15 20 30  90  5.0  7.0    MM    MM    MM  MM 1018.0  25.0  26.2  20.9   MM   MM    MM
2023 08 15 20 20 100  5.0  6.0   1.3    11   5.9 309 1018.1  25.0  26.2  20.8   MM   MM    MM
2023 08 15 20 10 100  5.0  6.0   1.3    MM   5.9 309 1018.1  25.0  26.2  20.8   MM   MM    MM
2023 08 15 20 00 110  5.0  7.0    MM    MM    MM  MM 1018.1  24.8  26.2  20.6   MM +0.8    MM
2023 08 15 19 50 110  6.0  9.0   1.4    11   6.1 316 1018.1  25.2  26.2  20.7   MM   MM    MM
2023 08 15 19 40 110  5.0  7.0   1.4    MM   6.1 316 1018.1  25.4  26.2  20.2   MM   MM    MM
2023 08 15 19 30 100  6.0  7.0    MM    MM    MM  MM 1018.0  25.4  26.2  20.3   MM   MM    MM
2023 08 15 19 20 100  6.0  7.0   1.4    11   6.0 313     MM  25.4    MM  20.6   MM   MM    MM
2023 08 15 19 10 100  6.0  7.0   1.4    MM   6.0 313 1018.0  25.3  26.2  20.6   MM   MM    MM
2023 08 15 19 00 100  6.0  8.0    MM    MM    MM  MM 1018.0  25.3    MM  20.8   MM +1.1    MM
2023 08 15 18 50 110  6.0  8.0   1.4    10   6.1 316 1017.9  25.3  26.2  20.7   MM   MM    MM
2023 08 15 18 40 120  5.0  7.0   1.4    MM   6.1 316 1017.9  25.3  26.2  20.5   MM   MM    MM
2023 08 15 18 30 120  6.0  7.0    MM    MM    MM  MM 1017.7  25.3  26.2  20.3   MM   MM    MM
2023 08 15 18 20 110  5.0  7.0   1.3    11   5.9 316 1017.7  25.3  26.2  20.2   MM   MM    MM
2023 08 15 18 10 110  4.0  7.0    MM    MM    MM  MM 1017.7  25.1  26.2  20.6   MM   MM    MM
2023 08 15 18 00 120  5.0  6.0   1.3    MM   5.9 316 1017.6  24.9    MM  21.0   MM +1.3    MM
2023 08 15 17 50 120  4.0  5.0   1.4    10   6.0 310 1017.5  24.8  26.2  21.1   MM   MM    MM
2023 08 15 17 40  MM   MM   MM   1.4    MM   6.0 310 1017.5    MM  26.2    MM   MM   MM    MM
2023 08 15 17 30 110  5.0  6.0    MM    MM    MM  MM 1017.5  24.8  26.2  21.0   MM   MM    MM
2023 08 15 17 20 110  5.0  6.0   1.5    11   6.1 300 1017.4  24.8  26.2  21.0   MM   MM    MM
2023 08 15 17 10 110  5.0  6.0   1.5    MM   6.1 300 1017.3  24.7  26.2  21.0   MM   MM    MM
2023 08 15 17 00 100  4.0  6.0    MM    MM    MM  MM 1017.3  24.6  26.2  20.8   MM +0.9    MM
2023 08 15 16 50 110  4.0  5.0   1.5    10   5.8 312 1017.2  24.6  26.2  20.7   MM   MM    MM
2023 08 15 16 40 110  4.0  6.0    MM    MM    MM  MM 1017.1  24.6  26.2  20.6   MM   MM    MM
2023 08 15 16 30 120  5.0  6.0    MM    MM    MM  MM 1017.0  24.6  26.2  20.7   MM   MM    MM
2023 08 15 16 20 110  6.0  7.0   1.5    10   5.7 309 1016.9  24.6  26.2  20.5   MM   MM    MM
2023 08 15 16 10 120  5.0  7.0    MM    MM    MM  MM 1016.9  24.3  26.2  20.5   MM   MM    MM
2023 08 15 16 00 110  5.0  8.0   1.5    MM   5.7 309 1016.9  24.4  26.2  21.2   MM +0.4    MM
2023 08 15 15 50 120  5.0  8.0   1.5     9   5.9 314 1016.8  24.6  26.2  21.0   MM   MM    MM
2023 08 15 15 40 110  5.0  7.0    MM    MM    MM  MM 1016.6  24.6  26.2  21.0   MM   MM    MM
2023 08 15 15 30 120  6.0  8.0    MM    MM    MM  MM 1016.6  24.5  26.2  21.0   MM   MM    MM
2023 08 15 15 20 120  5.0  7.0   1.6    10   5.8 314 1016.5  24.4    MM  21.3   MM   MM    MM
2023 08 15 15 10 130  6.0  8.0   1.6    MM   5.8 314 1016.4  24.4  26.2  21.5   MM   MM    MM
2023 08 15 15 00 130  6.0  8.0    MM    MM    MM  MM 1016.3  24.4  26.2  21.5   MM -0.3    MM
2023 08 15 14 50  MM   MM   MM   1.5    MM   5.9 319 1016.4    MM  26.1    MM   MM   MM    MM
